q,deltaI_0.6ns,deltaI_-5ns
2.6459882320037074,0.5518086566712244,0.005901828255007023
2.6516846544622727,0.3291531635438646,-0.02579814061793756
2.6573810769208386,0.0795890883565943,-0.02495342785861902
2.663077499379404,-0.22465675742926564,-0.03161236240144771
2.6687739218379694,-0.35547087670751537,-0.05459480074978139
2.674470344296535,-0.5832872234797429,-0.15630001872184032
2.6801667667551006,-0.7081337284328918,-0.1798821753323677
2.6858631892136664,-0.7378108335249483,-0.1856763670669645
2.691559611672232,-0.7654173547061521,-0.1948815215444443
2.697256034130797,-0.7384152877768141,-0.1685814936704562
2.702952456589363,-0.6673788245881412,-0.17990503237390115
2.7086488790479284,-0.47189650632846597,-0.11284148809704868
2.7143453015064942,-0.3131215693009591,-0.06955470391243603
2.7200417239650596,-0.33096184532277395,-0.031311568034623156
2.725738146423625,-0.40312063112268753,-0.002593875815188181
2.731434568882191,-0.34276599377119615,-0.04190336720569208
2.7371309913407567,-0.32896976038158854,-0.11249228878799054
2.742827413799322,-0.23351690165929367,-0.15545309049281286
2.748523836257888,-0.12974714135065313,-0.19349758994491043
2.7542202587164533,-0.057107727289397274,-0.16400985834981133
2.759916681175019,-0.04927583767837054,-0.11100918645042891
2.7656131036335845,-0.08357379255716108,-0.10606691009929009
2.77130952609215,-0.1143773001433077,-0.008648355128244663
2.7770059485507157,-0.09756461073656754,0.044717780044894816
2.782702371009281,-0.06358140102849051,0.04541549811851517
2.788398793467847,0.028089235482882523,0.0011657083179285356
2.7940952159264123,0.10920710621266429,-0.07186095214411015
2.7997916383849777,0.18258508644757762,-0.044929159305733456
2.8054880608435435,0.08184288931759029,-0.05056496287950951
2.811184483302109,0.0642486774125398,-0.030096652080063825
2.8168809057606747,-0.07631936821970726,0.009564791275421718
2.82257732821924,0.016280369803711947,0.013754694661646052
2.8282737506778055,0.048252465978877904,0.0424905234427323
2.8339701731363713,0.06612123759932918,0.03415732599106014
2.8396665955949367,0.13637819288268083,-0.015445333309571561
2.8453630180535026,0.13892671811483434,-0.021659578108035406
2.851059440512068,0.08771749948520284,-0.020830329553524603
2.8567558629706333,0.062499301259576534,-0.05144072039011275
2.862452285429199,0.08411989928796273,-0.04688767627920692
2.8681487078877645,0.09808913036329361,-0.04154200061469807
2.8738451303463304,0.06770636363540578,-0.06883834311737387
2.8795415528048958,0.10343306241761008,-0.042412922993457
2.885237975263461,0.09077261333485567,-0.011924213878140511
2.890934397722027,0.22060047882177708,-0.0012226339308013922
2.8966308201805924,0.3029694075992188,0.00323258323306307
2.902327242639158,0.3498083984788494,-0.007997136408453754
2.9080236650977236,0.25370644710107726,-0.0349375444056589
2.913720087556289,0.17482891601036316,-0.09878784653960723
2.919416510014855,0.08496712170448258,-0.12050686405797405
2.92511293247342,-0.07290896977464302,-0.09337088981071832
2.930809354931986,-0.09407315725837156,-0.03897010538886941
2.9365057773905514,-0.12576131288996117,0.00014014435964359914
2.942202199849117,-0.05686958152027512,-0.018356309187558394
2.9478986223076826,-0.007796561349777025,-0.04094198332633344
2.953595044766248,0.02690983860006549,-0.05821691583152408
2.959291467224814,0.006264659975083116,-0.017680684865346043
2.9649878896833792,-0.08578146790318858,0.010817909034512605
2.9706843121419446,-0.1408489774511888,-0.025943720861840092
2.9763807346005104,-0.09966345636085742,-0.05727821403206596
2.982077157059076,-0.10372862842409478,-0.09160410839195361
2.9877735795176417,0.007428637036123428,-0.08319736311062856
2.993470001976207,0.05283675290861358,-0.11798740299386336
2.9991664244347724,0.03193843684475985,-0.1448028308782616
3.0048628468933383,-0.014480991050354986,-0.13447676672121417
3.0105592693519037,-0.14512656833386184,-0.0744768507633872
3.0162556918104695,-0.30752384369663993,-0.009894301212887733
3.021952114269035,-0.32997396971810494,0.04484044368217813
3.0276485367276003,-0.4464437544125073,0.04235412714915819
3.033344959186166,-0.5646172445173144,0.059671270244184185
